Date,Close,Volume,SMA_5,VMA_5,SMA_10,VMA_10,SMA_15,VMA_15,SMA_20,VMA_20,SMA_25,VMA_25,SMA_30,VMA_30,SMA_35,VMA_35,SMA_40,VMA_40,SMA_45,VMA_45,SMA_50,VMA_50,SMA_60,VMA_60,SMA_70,VMA_70,SMA_80,VMA_80,SMA_90,VMA_90,SMA_100,VMA_100,SMA_110,VMA_110,SMA_120,VMA_120,SMA_130,VMA_130,SMA_140,VMA_140,SMA_150,VMA_150,SMA_160,VMA_160,SMA_170,VMA_170,SMA_180,VMA_180,SMA_190,VMA_190,SMA_200,VMA_200,SMA_210,VMA_210,SMA_220,VMA_220,SMA_230,VMA_230,SMA_240,VMA_240,SMA_250,VMA_250,SMA_260,VMA_260,SMA_270,VMA_270,SMA_280,VMA_280,SMA_290,VMA_290,SMA_300,VMA_300,SMA_310,VMA_310,SMA_320,VMA_320,SMA_330,VMA_330,SMA_340,VMA_340,SMA_350,VMA_350,SMA_360,VMA_360,SMA_370,VMA_370,SMA_380,VMA_380,SMA_390,VMA_390,SMA_400,VMA_400,SMA_410,VMA_410,SMA_420,VMA_420,SMA_430,VMA_430,SMA_440,VMA_440,SMA_450,VMA_450,SMA_460,VMA_460,SMA_470,VMA_470,SMA_480,VMA_480,SMA_490,VMA_490,SMA_500,VMA_500,SMA_510,VMA_510,SMA_520,VMA_520,SMA_530,VMA_530,SMA_540,VMA_540,SMA_550,VMA_550,SMA_560,VMA_560,SMA_570,VMA_570,SMA_580,VMA_580,SMA_590,VMA_590,SMA_600,VMA_600,SMA_610,VMA_610,SMA_620,VMA_620,SMA_630,VMA_630,SMA_640,VMA_640,SMA_650,VMA_650,SMA_660,VMA_660,SMA_670,VMA_670,SMA_680,VMA_680,SMA_690,VMA_690,SMA_700,VMA_700,365D_High,365D_Low,180D_High,180D_Low,90D_High,90D_Low,30D_High,30D_Low,AllTime_High,AllTime_Low
2023-01-02,55500.0,10031448,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,10031448.0,55500.0,55500.0,55500.0,55500.0,55500.0,55500.0,55500.0,55500.0,55500.0,55500.0
2023-01-03,55400.0,13547030,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55450.0,11789239.0,55500.0,55400.0,55500.0,55400.0,55500.0,55400.0,55500.0,55400.0,55500.0,55400.0
2023-01-04,57800.0,20188071,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,56233.333333333336,14588849.666666666,57800.0,55400.0,57800.0,55400.0,57800.0,55400.0,57800.0,55400.0,57800.0,55400.0
2023-01-05,58200.0,15682826,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,56725.0,14862343.75,58200.0,55400.0,58200.0,55400.0,58200.0,55400.0,58200.0,55400.0,58200.0,55400.0
2023-01-06,59000.0,17334989,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,57180.0,15356872.8,59000.0,55400.0,59000.0,55400.0,59000.0,55400.0,59000.0,55400.0,59000.0,55400.0
2023-01-09,60700.0,18640107,58220.0,17078604.6,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,57766.666666666664,15904078.5,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0
2023-01-10,60400.0,14859797,59220.0,17341158.0,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,58142.857142857145,15754895.42857143,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0
2023-01-11,60500.0,12310751,59760.0,15765694.0,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,58437.5,15324377.375,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0
2023-01-12,60500.0,16102561,60220.0,15849641.0,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,58666.666666666664,15410842.222222222,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0,60700.0,55400.0
2023-01-13,60800.0,12510328,60580.0,14884708.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,58880.0,15120790.8,60800.0,55400.0,60800.0,55400.0,60800.0,55400.0,60800.0,55400.0,60800.0,55400.0
